storeId,storeName,dateCreated,itemsTotal,shipping,dutyTaxes,grandTotal,country
9,Darth Vader,2020-11-25 21:37:13,48.57,6.99,5.66,61.22,CA
8,Luke Skywalker,2020-11-25 21:38:18,149,18.43,46.37,213.8,HU
5,Princess Leia,2020-11-25 21:38:39,31.2,7.99,0,39.19,FR
9,Darth Vader,2020-11-25 21:39:50,384.8,0,122.68,507.48,CA
9,Darth Vader,2020-11-25 21:40:23,69,0,8.53,77.53,CA
5,Princess Leia,2020-11-25 21:41:02,21.25,7.99,0,29.24,FR
9,Darth Vader,2020-11-25 21:41:03,151.95,0,52.01,203.96,GB
6,R2-D2,2020-11-25 21:41:27,1075.5,37.64,275.4,1388.54,GB
5,Princess Leia,2020-11-25 21:41:43,44,7.99,0,51.99,FR
8,Luke Skywalker,2020-11-25 21:44:15,125,17.56,56.1,198.66,NO
9,Darth Vader,2020-11-25 21:44:24,160,24.95,32.1,217.05,MX
5,Princess Leia,2020-11-25 21:45:16,18.7,7.99,0,26.69,ES
4,Wilhuff Tarkin,2020-11-25 21:45:19,78.4,31.95,12.74,123.09,CA
1,Han Solo,2020-11-25 21:46:42,100,0,13,113,CA
8,Luke Skywalker,2020-11-25 21:47:06,302.09,17.85,0,319.94,AU
10,C-3PO,2020-11-25 21:47:29,193.8,22.36,9.69,225.85,CA
9,Darth Vader,2020-11-25 21:47:32,85.63,0,29.3,114.93,GB
8,Luke Skywalker,2020-11-25 21:48:11,292.19,17.85,0,310.04,AU
8,Luke Skywalker,2020-11-25 21:48:28,203.49,21.88,0,225.37,AU
5,Princess Leia,2020-11-25 21:48:32,99,8.99,0,107.99,SE
1,Han Solo,2020-11-25 21:48:54,130,0,26,156,GB
9,Darth Vader,2020-11-25 21:50:14,66.48,0,8.71,75.19,CA
9,Darth Vader,2020-11-25 21:52:28,155.57,0,51.98,207.55,GB
8,Luke Skywalker,2020-11-25 21:52:47,635,0,225.16,860.16,GB
8,Luke Skywalker,2020-11-25 21:53:14,315.29,17.85,0,333.14,AU
8,Luke Skywalker,2020-11-25 21:53:44,130.39,17.85,0,148.24,AU
8,Luke Skywalker,2020-11-25 21:54:14,600.6,0,0,600.6,AU
5,Princess Leia,2020-11-25 21:55:41,30,6.99,0,36.99,CA
5,Princess Leia,2020-11-25 21:56:59,57.8,7.99,0,65.79,FR
8,Luke Skywalker,2020-11-25 21:57:48,611.6,0,0,611.6,AU
5,Princess Leia,2020-11-25 21:57:55,39.3,5.99,9.6,54.89,GB
9,Darth Vader,2020-11-25 21:59:21,101.59,0,14.82,116.41,CA
9,Darth Vader,2020-11-25 21:59:49,150,0,46.23,196.23,GB
9,Darth Vader,2020-11-25 22:00:41,58.86,0,7.05,65.91,CA
1,Han Solo,2020-11-25 22:04:05,101,0,20.2,121.2,GB
9,Darth Vader,2020-11-25 22:04:46,48.57,6.99,5.66,61.22,CA
9,Darth Vader,2020-11-25 22:05:02,143.3,0,44.17,187.47,GB
9,Darth Vader,2020-11-25 22:05:07,273.6,14.95,49.01,337.56,IL
9,Darth Vader,2020-11-25 22:06:03,149.25,0,44.78,194.03,SE
9,Darth Vader,2020-11-25 22:06:14,69.83,0,13.26,83.09,FR
9,Darth Vader,2020-11-25 22:06:47,137.25,0,41.18,178.43,SE
5,Princess Leia,2020-11-25 22:07:06,12,13.99,0,25.99,IT
8,Luke Skywalker,2020-11-25 22:07:59,460.49,17.85,0,478.34,AU
9,Darth Vader,2020-11-25 22:08:07,147.25,0,49.53,196.78,GB
8,Luke Skywalker,2020-11-25 22:09:10,203.09,17.85,0,220.94,AU
7,Wedge Antilles,2020-11-25 22:10:29,28,30,0,58,AU
9,Darth Vader,2020-11-25 22:11:02,107.2,0,43.05,150.25,CA
4,Wilhuff Tarkin,2020-11-25 22:12:05,56,16.95,7.28,80.23,CA
5,Princess Leia,2020-11-25 22:12:15,49,6.99,6.37,62.36,CA
1,Han Solo,2020-11-25 22:12:53,194,0,25.22,219.22,CA
8,Luke Skywalker,2020-11-25 22:12:58,231,15.92,0,246.92,GB
8,Luke Skywalker,2020-11-25 22:14:24,185.49,17.85,0,203.34,AU
8,Luke Skywalker,2020-11-25 22:16:19,74,18.71,9.82,102.53,CA
9,Darth Vader,2020-11-25 22:16:29,396.15,0,129.95,526.1,CA
5,Princess Leia,2020-11-25 22:16:45,74.75,14.99,0,89.74,PL
9,Darth Vader,2020-11-25 22:17:01,70.71,0,20.28,90.99,FI
8,Luke Skywalker,2020-11-25 22:18:33,250.39,17.85,0,268.24,AU
9,Darth Vader,2020-11-25 22:19:59,275.64,0,113.08,388.72,GB
9,Darth Vader,2020-11-25 22:20:15,74.2,0,14.21,88.41,DE
9,Darth Vader,2020-11-25 22:21:11,64.35,0,12.33,76.68,DE
1,Han Solo,2020-11-25 22:21:23,65,19.99,21.25,106.24,NO
3,Obi-Wan Kenobi,2020-11-25 22:21:40,199.7,162.96,0,362.66,CA
8,Luke Skywalker,2020-11-25 22:23:15,172,24.93,68.45,265.38,CA
9,Darth Vader,2020-11-25 22:25:07,53.63,0,10.26,63.89,DE
8,Luke Skywalker,2020-11-25 22:26:51,200.89,17.85,0,218.74,AU
9,Darth Vader,2020-11-25 22:27:35,103.12,0,39.58,142.7,CA
3,Obi-Wan Kenobi,2020-11-25 22:27:40,179.8,45.32,37.18,262.3,CA
1,Han Solo,2020-11-25 22:28:30,102,0,25.5,127.5,NO
3,Obi-Wan Kenobi,2020-11-25 22:29:21,242.05,61.56,22.98,326.59,CA
9,Darth Vader,2020-11-25 22:29:59,88.03,0,30.13,118.16,GB
9,Darth Vader,2020-11-25 22:30:21,36.27,6.99,4.87,48.13,CA
9,Darth Vader,2020-11-25 22:30:28,119.88,0,30.1,149.98,ES
3,Obi-Wan Kenobi,2020-11-25 22:31:38,73.8,44.62,39.78,158.2,FI
8,Luke Skywalker,2020-11-25 22:32:20,258,24.93,103.79,386.72,CA
8,Luke Skywalker,2020-11-25 22:32:54,168,18.92,38.51,225.43,GB
9,Darth Vader,2020-11-25 22:32:59,175.5,14.95,38.37,228.82,IL
1,Han Solo,2020-11-25 22:33:07,158,0,0,158,AU
8,Luke Skywalker,2020-11-25 22:33:13,271,15.92,0,286.92,GB
9,Darth Vader,2020-11-25 22:34:26,75.42,0,10.15,85.57,CA
10,C-3PO,2020-11-25 22:35:22,68,21.43,8.84,98.27,CA
3,Obi-Wan Kenobi,2020-11-25 22:36:37,178.6,63.55,78.22,320.37,MX
8,Luke Skywalker,2020-11-25 22:37:07,128.06,59.55,0,187.61,AU
9,Darth Vader,2020-11-25 22:37:23,42.26,0,17.32,59.58,GB
9,Darth Vader,2020-11-25 22:37:23,54.56,0,13.7,68.26,IE
4,Wilhuff Tarkin,2020-11-25 22:37:52,200,19.95,69.28,289.23,GB
8,Luke Skywalker,2020-11-25 22:38:00,111,15.38,0,126.38,KR
9,Darth Vader,2020-11-25 22:39:15,45,6.99,5.27,57.26,CA
1,Han Solo,2020-11-25 22:39:39,131,0,20.96,151.96,DE
1,Han Solo,2020-11-25 22:40:27,119,0,15.47,134.47,CA
9,Darth Vader,2020-11-25 22:41:05,126.79,0,5.7,132.49,CA
8,Luke Skywalker,2020-11-25 22:41:09,292,19.54,97.95,409.49,CA
9,Darth Vader,2020-11-25 22:41:46,10.48,6.99,0,17.47,CA
8,Luke Skywalker,2020-11-25 22:43:15,415.39,17.85,0,433.24,AU
3,Obi-Wan Kenobi,2020-11-25 22:44:37,476.8,150.42,118.4,745.62,DE
9,Darth Vader,2020-11-25 22:44:57,43.23,0,6.3,49.53,CA
8,Luke Skywalker,2020-11-25 22:46:26,190.76,59.55,0,250.31,AU
9,Darth Vader,2020-11-25 22:46:39,165.94,0,70.32,236.26,IE
5,Princess Leia,2020-11-25 22:48:39,30.4,6.99,4.94,42.33,CA
1,Han Solo,2020-11-25 22:48:50,106,0,15.9,121.9,CA
7,Wedge Antilles,2020-11-25 22:49:53,295,30,0,325,AU
8,Luke Skywalker,2020-11-25 22:51:11,362,15.38,0,377.38,JP
8,Luke Skywalker,2020-11-25 22:52:00,766.7,0,0,766.7,AU
9,Darth Vader,2020-11-25 22:52:25,24.79,6.99,10.89,42.67,GB
5,Princess Leia,2020-11-25 22:52:43,30,7.99,0,37.99,CZ
8,Luke Skywalker,2020-11-25 22:52:57,424.19,17.85,0,442.04,AU
9,Darth Vader,2020-11-25 22:55:28,119.9,0,31.54,151.44,IT
4,Wilhuff Tarkin,2020-11-25 22:55:49,98,31.95,12.74,142.69,CA
5,Princess Leia,2020-11-25 22:56:09,60,7.99,0,67.99,FR
8,Luke Skywalker,2020-11-25 22:57:40,315.29,17.85,0,333.14,AU
9,Darth Vader,2020-11-25 22:58:19,382.6,0,114.27,496.87,CA
9,Darth Vader,2020-11-25 22:59:29,35.71,0,15.68,51.39,GB
9,Darth Vader,2020-11-25 23:01:36,212.57,0,89.96,302.53,ES
8,Luke Skywalker,2020-11-25 23:01:59,471,17.7,0,488.7,NC
6,R2-D2,2020-11-25 23:02:23,825.2,37.07,150.22,1012.49,CA
9,Darth Vader,2020-11-25 23:02:26,90.5,0,20.8,111.3,IE
8,Luke Skywalker,2020-11-25 23:03:08,426,21.88,0,447.88,NZ
9,Darth Vader,2020-11-25 23:03:52,42.43,6.99,5.7,55.12,CA
8,Luke Skywalker,2020-11-25 23:04:55,231.69,17.85,0,249.54,AU
8,Luke Skywalker,2020-11-25 23:05:02,132,15.92,30.47,178.39,GB
7,Wedge Antilles,2020-11-25 23:05:14,90,30,0,120,AU
9,Darth Vader,2020-11-25 23:05:25,93.1,0,42.44,135.54,CA
9,Darth Vader,2020-11-25 23:05:52,54.82,0,10.82,65.64,IT
8,Luke Skywalker,2020-11-25 23:06:26,167,15.92,37.68,220.6,GB
8,Luke Skywalker,2020-11-25 23:06:32,536,0,188.91,724.91,CA
5,Princess Leia,2020-11-25 23:08:57,57,5.99,12.62,75.61,GB
8,Luke Skywalker,2020-11-25 23:09:05,118,15.92,27.58,161.5,GB
9,Darth Vader,2020-11-25 23:09:40,114.8,0,52.66,167.46,CA
9,Darth Vader,2020-11-25 23:10:16,81.49,0,33.42,114.91,GB
9,Darth Vader,2020-11-25 23:10:17,81.87,0,10.51,92.38,CA
9,Darth Vader,2020-11-25 23:10:43,48.63,0,6.05,54.68,CA
5,Princess Leia,2020-11-25 23:12:11,66.5,6.99,9.97,83.46,CA
8,Luke Skywalker,2020-11-25 23:13:58,272.39,17.85,0,290.24,AU
5,Princess Leia,2020-11-25 23:15:20,22,13.99,0,35.99,IT
8,Luke Skywalker,2020-11-25 23:15:23,379,17.81,0,396.81,HK
1,Han Solo,2020-11-25 23:15:25,105,0,28.75,133.75,SE
8,Luke Skywalker,2020-11-25 23:15:36,242.46,59.55,0,302.01,AU
9,Darth Vader,2020-11-25 23:16:35,44.72,0,6.88,51.6,CA
9,Darth Vader,2020-11-25 23:16:38,67.87,0,8.13,76,CA
8,Luke Skywalker,2020-11-25 23:16:43,97,18.71,12.87,128.58,CA
9,Darth Vader,2020-11-25 23:17:05,160.61,14.95,0,175.56,US
9,Darth Vader,2020-11-25 23:17:33,61.13,14.95,0,76.08,IL
8,Luke Skywalker,2020-11-25 23:18:14,97,15.38,0,112.38,KR
1,Han Solo,2020-11-25 23:18:26,39,19.99,11.76,70.75,GB
9,Darth Vader,2020-11-25 23:18:49,459.42,12,196.85,668.27,IE
9,Darth Vader,2020-11-25 23:18:55,56.28,0,12.62,68.9,FR
8,Luke Skywalker,2020-11-25 23:19:13,146.99,17.85,0,164.84,AU
9,Darth Vader,2020-11-25 23:19:50,53.9,0,8.98,62.88,CA
5,Princess Leia,2020-11-25 23:20:02,99,7.99,5.2,112.19,CA
9,Darth Vader,2020-11-25 23:20:27,49.07,0,7.05,56.12,CA
9,Darth Vader,2020-11-25 23:20:27,142.54,0,56.65,199.19,CA
5,Princess Leia,2020-11-25 23:20:38,61,6.99,13.59,81.58,GB
9,Darth Vader,2020-11-25 23:21:40,60.61,0,8.7,69.31,CA
1,Han Solo,2020-11-25 23:21:55,26,19.99,9.2,55.19,GB
9,Darth Vader,2020-11-25 23:21:56,65.73,0,9.28,75.01,CA
5,Princess Leia,2020-11-25 23:22:35,109,9.99,0,118.99,AU
9,Darth Vader,2020-11-25 23:22:35,133.43,0,38.44,171.87,CA
9,Darth Vader,2020-11-25 23:22:37,68.11,0,9.79,77.9,CA
5,Princess Leia,2020-11-25 23:23:29,121.55,7.99,27.71,157.25,CA
9,Darth Vader,2020-11-25 23:24:02,95.28,0,4.3,99.58,CA
1,Han Solo,2020-11-25 23:24:04,115,0,18.4,133.4,DE
9,Darth Vader,2020-11-25 23:24:20,47,6.99,16,69.99,GB
9,Darth Vader,2020-11-25 23:24:42,100.5,0,19.3,119.8,DE
1,Han Solo,2020-11-25 23:25:53,65,9.99,3.25,78.24,CA
8,Luke Skywalker,2020-11-25 23:26:50,74,24.93,23.88,122.81,CA
1,Han Solo,2020-11-25 23:26:58,13,9.99,0,22.99,CA
9,Darth Vader,2020-11-25 23:26:58,239.24,0,91.81,331.05,CA
8,Luke Skywalker,2020-11-25 23:27:33,105.19,17.85,0,123.04,AU
9,Darth Vader,2020-11-25 23:28:03,135,0,57.84,192.84,CA
9,Darth Vader,2020-11-25 23:28:22,25.98,6.99,4.31,37.28,CA
9,Darth Vader,2020-11-25 23:28:40,13.51,6.99,5.53,26.03,GB
9,Darth Vader,2020-11-25 23:29:06,143.91,0,61.3,205.21,CA
9,Darth Vader,2020-11-25 23:31:08,78.4,0,4.7,83.1,CA
9,Darth Vader,2020-11-25 23:32:21,98.25,14.95,0,113.2,US
9,Darth Vader,2020-11-25 23:33:06,160.8,0,45.91,206.71,CA
9,Darth Vader,2020-11-25 23:33:06,57.73,0,8.29,66.02,CA
5,Princess Leia,2020-11-25 23:33:10,95,6.99,21.4,123.39,GB
8,Luke Skywalker,2020-11-25 23:33:20,573.1,0,0,573.1,AU
1,Han Solo,2020-11-25 23:34:50,63,9.99,9.44,82.43,CA
9,Darth Vader,2020-11-25 23:34:55,43.84,0,11,54.84,ES
9,Darth Vader,2020-11-25 23:35:49,69.51,0,30.54,100.05,GB
9,Darth Vader,2020-11-25 23:36:47,199.14,0,87.56,286.7,GB
1,Han Solo,2020-11-25 23:37:34,117,0,15.21,132.21,CA
8,Luke Skywalker,2020-11-25 23:37:42,382,18.06,0,400.06,KR
8,Luke Skywalker,2020-11-25 23:38:54,457,18.92,168.48,644.4,GB
3,Obi-Wan Kenobi,2020-11-25 23:38:55,156.25,220,30.89,407.14,CA
5,Princess Leia,2020-11-25 23:38:59,73,7.99,10.93,91.92,CA
9,Darth Vader,2020-11-25 23:39:16,38.68,0,6.02,44.7,CA
9,Darth Vader,2020-11-25 23:39:20,56.25,0,23.22,79.47,GB
9,Darth Vader,2020-11-25 23:39:25,374.87,0,149.2,524.07,CA
9,Darth Vader,2020-11-25 23:39:50,29.62,6.99,1.66,38.27,CA
7,Wedge Antilles,2020-11-25 23:41:57,115,30,31.03,176.03,JP
9,Darth Vader,2020-11-25 23:42:00,54.27,0,7.8,62.07,CA
8,Luke Skywalker,2020-11-25 23:42:02,531,0,0,531,NZ
9,Darth Vader,2020-11-25 23:42:46,72.76,0,13.06,85.82,CA
9,Darth Vader,2020-11-25 23:43:44,139.75,0,50.46,190.21,CA
8,Luke Skywalker,2020-11-25 23:43:54,213,18.71,69.99,301.7,CA
7,Wedge Antilles,2020-11-25 23:43:56,60,30,0,90,SG
8,Luke Skywalker,2020-11-25 23:43:57,292.19,17.85,0,310.04,AU
9,Darth Vader,2020-11-25 23:44:32,73.28,0,11.29,84.57,CA
8,Luke Skywalker,2020-11-25 23:44:49,243.79,17.85,0,261.64,AU
9,Darth Vader,2020-11-25 23:45:09,72.17,0,11.24,83.41,CA
8,Luke Skywalker,2020-11-25 23:46:02,1008,0,0,1008,CA
7,Wedge Antilles,2020-11-25 23:46:25,204,30,62.32,296.32,CA
9,Darth Vader,2020-11-25 23:48:43,89.49,0,13.92,103.41,CA
5,Princess Leia,2020-11-25 23:48:47,36,7.99,5.4,49.39,CA
4,Wilhuff Tarkin,2020-11-25 23:48:59,98,31.95,12.74,142.69,CA
8,Luke Skywalker,2020-11-25 23:49:21,88.69,17.85,0,106.54,AU
8,Luke Skywalker,2020-11-25 23:49:27,320,15.38,44.52,379.9,JP
3,Obi-Wan Kenobi,2020-11-25 23:49:36,279.55,95.94,52.98,428.47,CA
9,Darth Vader,2020-11-25 23:49:38,101.53,0,10.95,112.48,CA
9,Darth Vader,2020-11-25 23:49:53,86.51,0,35.49,122,GB
9,Darth Vader,2020-11-25 23:50:28,80.14,0,4.81,84.95,CA
9,Darth Vader,2020-11-25 23:50:52,73.85,0,8.63,82.48,CA
9,Darth Vader,2020-11-25 23:52:37,207.23,0,84.96,292.19,GB
9,Darth Vader,2020-11-25 23:54:31,72.15,0,10.36,82.51,CA
2,Chewbacca,2020-11-25 23:55:05,61.61,12.25,0,73.86,CA
9,Darth Vader,2020-11-25 23:56:44,79.63,0,5.11,84.74,CA
9,Darth Vader,2020-11-25 23:57:43,121.67,0,32,153.67,IT
9,Darth Vader,2020-11-25 23:58:07,62.17,0,8.37,70.54,CA
9,Darth Vader,2020-11-25 23:59:27,45.04,0,7.01,52.05,CA
4,Wilhuff Tarkin,2020-11-25 23:59:49,88,16.95,11.44,116.39,CA
7,Wedge Antilles,2020-11-25 23:59:55,640,30,0,670,AU
8,Luke Skywalker,2020-11-26 0:00:01,168,15.92,37.88,221.8,GB
9,Darth Vader,2020-11-26 0:00:18,83.12,0,11.94,95.06,CA
9,Darth Vader,2020-11-26 0:00:21,89.44,0,21.38,110.82,FR
9,Darth Vader,2020-11-26 0:02:25,92.34,0,12.44,104.78,CA
9,Darth Vader,2020-11-26 0:02:30,79.13,0,14.19,93.32,CA
1,Han Solo,2020-11-26 0:03:18,115,0,26.45,141.45,PL
8,Luke Skywalker,2020-11-26 0:03:39,139.29,17.85,0,157.14,AU
8,Luke Skywalker,2020-11-26 0:03:49,79,18.71,9.67,107.38,CA
5,Princess Leia,2020-11-26 0:04:16,53.8,7.99,0,61.79,FR
9,Darth Vader,2020-11-26 0:04:56,69.84,0,10.04,79.88,CA
9,Darth Vader,2020-11-26 0:05:35,81.41,0,20.44,101.85,IE
9,Darth Vader,2020-11-26 0:06:22,77.46,0,31.78,109.24,GB
9,Darth Vader,2020-11-26 0:06:32,75.38,0,8.82,84.2,CA
9,Darth Vader,2020-11-26 0:06:58,30.92,6.99,10.89,48.8,GB
9,Darth Vader,2020-11-26 0:08:23,79.2,0,12.19,91.39,CA
1,Han Solo,2020-11-26 0:09:44,91,9.99,11.83,112.82,CA
9,Darth Vader,2020-11-26 0:09:54,86.22,0,14.37,100.59,CA
9,Darth Vader,2020-11-26 0:11:12,42.43,6.99,5.7,55.12,CA
4,Wilhuff Tarkin,2020-11-26 0:11:13,128,72.95,0,200.95,AU
1,Han Solo,2020-11-26 0:11:17,115,0,5.75,120.75,CA
5,Princess Leia,2020-11-26 0:11:51,29.75,7.99,0,37.74,ES
4,Wilhuff Tarkin,2020-11-26 0:12:24,46.4,16.95,2.9,66.25,CA
9,Darth Vader,2020-11-26 0:13:42,94.07,0,13.52,107.59,CA
8,Luke Skywalker,2020-11-26 0:14:15,174,15.92,39.12,229.04,GB
1,Han Solo,2020-11-26 0:14:16,36,9.99,4.68,50.67,CA
3,Obi-Wan Kenobi,2020-11-26 0:14:49,75.76,31.69,20.24,127.69,CA
5,Princess Leia,2020-11-26 0:14:51,46,6.99,5.98,58.97,CA
1,Han Solo,2020-11-26 0:14:51,99,9.99,12.87,121.86,CA
9,Darth Vader,2020-11-26 0:14:52,69.85,0,10.86,80.71,CA
9,Darth Vader,2020-11-26 0:15:21,55.5,0,9.98,65.48,CA
9,Darth Vader,2020-11-26 0:15:30,115.5,10,49.11,174.61,CA
9,Darth Vader,2020-11-26 0:15:53,51.89,0,13.03,64.92,ES
3,Obi-Wan Kenobi,2020-11-26 0:16:02,99.9,27.76,21.41,149.07,CA
9,Darth Vader,2020-11-26 0:17:38,65.4,0,7.64,73.04,CA
9,Darth Vader,2020-11-26 0:17:50,49.65,0,7.73,57.38,CA
9,Darth Vader,2020-11-26 0:18:21,41.2,0,2.32,43.52,CA
9,Darth Vader,2020-11-26 0:18:52,43.98,0,16.92,60.9,GB
5,Princess Leia,2020-11-26 0:19:23,30,6.99,0,36.99,CA
9,Darth Vader,2020-11-26 0:20:10,23.46,6.99,0,30.45,CA
9,Darth Vader,2020-11-26 0:20:35,46.25,6.99,5.39,58.63,CA
9,Darth Vader,2020-11-26 0:22:51,81.69,0,25.17,106.86,GB
7,Wedge Antilles,2020-11-26 0:23:35,367,30,0,397,AU
1,Han Solo,2020-11-26 0:24:27,128,0,15.36,143.36,CA
9,Darth Vader,2020-11-26 0:24:49,156.94,0,64.42,221.36,GB
8,Luke Skywalker,2020-11-26 0:25:04,202,17.85,0,219.85,NZ
5,Princess Leia,2020-11-26 0:25:11,41.65,6.99,6.37,55.01,CA
9,Darth Vader,2020-11-26 0:25:29,45,6.99,6.08,58.07,CA
9,Darth Vader,2020-11-26 0:25:32,71.68,0,11.95,83.63,CA
8,Luke Skywalker,2020-11-26 0:26:16,174,19.54,40.56,234.1,CA
9,Darth Vader,2020-11-26 0:27:42,73.35,0,13.17,86.52,CA
1,Han Solo,2020-11-26 0:27:56,120,0,17.99,137.99,CA
9,Darth Vader,2020-11-26 0:28:13,37.22,0,6.21,43.43,CA
5,Princess Leia,2020-11-26 0:28:37,47,6.99,7.05,61.04,CA
9,Darth Vader,2020-11-26 0:28:54,137.32,0,54.62,191.94,CA
9,Darth Vader,2020-11-26 0:29:32,130.48,0,50.07,180.55,CA
9,Darth Vader,2020-11-26 0:29:50,79.35,0,10.69,90.04,CA
9,Darth Vader,2020-11-26 0:31:33,65.85,0,11.8,77.65,CA
9,Darth Vader,2020-11-26 0:32:04,152.95,0,48.86,201.81,CA
9,Darth Vader,2020-11-26 0:33:52,452.7,14.95,88.85,556.5,MX
5,Princess Leia,2020-11-26 0:34:08,44,6.99,5.72,56.71,CA
9,Darth Vader,2020-11-26 0:34:26,49.4,6.99,6.63,63.02,CA
9,Darth Vader,2020-11-26 0:35:13,52.71,0,7.88,60.59,CA
9,Darth Vader,2020-11-26 0:39:08,97.49,0,41.48,138.97,CA
8,Luke Skywalker,2020-11-26 0:39:11,216,18.92,0,234.92,GB
5,Princess Leia,2020-11-26 0:39:56,10,6.99,0,16.99,AU
9,Darth Vader,2020-11-26 0:41:11,130.5,14.95,0,145.45,US
8,Luke Skywalker,2020-11-26 0:41:42,535.69,21.88,0,557.57,AU
8,Luke Skywalker,2020-11-26 0:44:26,121.69,17.85,0,139.54,AU
8,Luke Skywalker,2020-11-26 0:45:29,331.69,17.85,0,349.54,AU
9,Darth Vader,2020-11-26 0:45:43,167.73,14.95,0,182.68,US
9,Darth Vader,2020-11-26 0:46:24,56.56,0,3.39,59.95,CA
9,Darth Vader,2020-11-26 0:46:39,94.96,0,38.96,133.92,GB
8,Luke Skywalker,2020-11-26 0:47:15,726,0,0,726,AU
1,Han Solo,2020-11-26 0:47:16,78,9.99,8.58,96.57,CA
9,Darth Vader,2020-11-26 0:47:24,110.22,0,43.85,154.07,CA
9,Darth Vader,2020-11-26 0:48:14,186.89,0,76.67,263.56,GB
9,Darth Vader,2020-11-26 0:49:14,187.44,0,79.78,267.22,CA
5,Princess Leia,2020-11-26 0:50:05,33.7,6.99,5.55,46.24,CA
7,Wedge Antilles,2020-11-26 0:51:06,140,30,0,170,AU
1,Han Solo,2020-11-26 0:51:57,35,9.99,4.55,49.54,CA
9,Darth Vader,2020-11-26 0:52:01,48.52,0,5.81,54.33,CA
9,Darth Vader,2020-11-26 0:52:13,87.27,0,13.59,100.86,CA
9,Darth Vader,2020-11-26 0:52:23,126.46,0,50.28,176.74,CA
5,Princess Leia,2020-11-26 0:52:42,74.5,7.99,10.8,93.29,CA
3,Obi-Wan Kenobi,2020-11-26 0:53:28,1058.72,227.71,196.92,1483.35,CA
9,Darth Vader,2020-11-26 0:53:49,64.75,0,10.88,75.63,CA
9,Darth Vader,2020-11-26 0:54:11,55.48,0,8.63,64.11,CA
8,Luke Skywalker,2020-11-26 0:55:43,69,15.42,0,84.42,HK
9,Darth Vader,2020-11-26 0:55:44,51.79,0,8.64,60.43,CA
9,Darth Vader,2020-11-26 0:56:06,246.69,0,70.45,317.14,CA
9,Darth Vader,2020-11-26 0:56:22,97.03,0,11.34,108.37,CA
1,Han Solo,2020-11-26 0:56:26,184,0,37.08,221.08,GB
9,Darth Vader,2020-11-26 0:56:31,47.96,0,7.47,55.43,CA
9,Darth Vader,2020-11-26 0:58:37,73.33,0,9.88,83.21,CA
1,Han Solo,2020-11-26 1:00:40,11,9.99,0,20.99,CA
8,Luke Skywalker,2020-11-26 1:01:24,146,15.38,0,161.38,KR
8,Luke Skywalker,2020-11-26 1:01:48,143,15.92,34.18,193.1,IE
9,Darth Vader,2020-11-26 1:02:24,190.8,0,60.98,251.78,CA
9,Darth Vader,2020-11-26 1:05:01,241.21,0,74.34,315.55,CA
8,Luke Skywalker,2020-11-26 1:05:04,164.59,17.85,0,182.44,AU
9,Darth Vader,2020-11-26 1:07:01,296.4,14.95,64.23,375.58,MX
9,Darth Vader,2020-11-26 1:07:16,116.57,0,44.74,161.31,CA
9,Darth Vader,2020-11-26 1:09:35,106.13,0,40.73,146.86,CA
8,Luke Skywalker,2020-11-26 1:10:12,78.69,17.85,0,96.54,AU
1,Han Solo,2020-11-26 1:10:20,23,9.99,0,32.99,CA
5,Princess Leia,2020-11-26 1:10:30,41.6,5.99,11.6,59.19,GB
9,Darth Vader,2020-11-26 1:10:42,43.16,6.99,14.67,64.82,GB
8,Luke Skywalker,2020-11-26 1:11:04,254,19.54,0,273.54,CA
8,Luke Skywalker,2020-11-26 1:12:44,79,15.38,0,94.38,KR
1,Han Solo,2020-11-26 1:12:51,103,0,12.36,115.36,CA
4,Wilhuff Tarkin,2020-11-26 1:14:26,58,16.95,7.54,82.49,CA
9,Darth Vader,2020-11-26 1:15:45,68.77,0,10.7,79.47,CA
9,Darth Vader,2020-11-26 1:16:21,301.5,0,112.02,413.52,CA
9,Darth Vader,2020-11-26 1:17:02,178.39,0,53.28,231.67,CA
9,Darth Vader,2020-11-26 1:17:38,120.74,0,53.1,173.84,GB
9,Darth Vader,2020-11-26 1:18:50,64.5,0,10.06,74.56,CA
8,Luke Skywalker,2020-11-26 1:19:51,470.79,21.88,0,492.67,AU
8,Luke Skywalker,2020-11-26 1:20:09,189,15.38,27.51,231.89,JP
8,Luke Skywalker,2020-11-26 1:20:46,128.29,17.85,0,146.14,AU
9,Darth Vader,2020-11-26 1:22:14,67.98,0,11.34,79.32,CA
3,Obi-Wan Kenobi,2020-11-26 1:24:25,1599.85,1136.7,441.62,3178.17,AU
1,Han Solo,2020-11-26 1:25:20,65,9.99,8.45,83.44,CA
9,Darth Vader,2020-11-26 1:25:33,272.43,0,116.11,388.54,CA
1,Han Solo,2020-11-26 1:25:46,62,19.99,0,81.99,AU
9,Darth Vader,2020-11-26 1:27:27,56.63,0,8.14,64.77,CA
8,Luke Skywalker,2020-11-26 1:28:00,124,15.38,0,139.38,KR
8,Luke Skywalker,2020-11-26 1:28:24,231.69,17.85,0,249.54,AU
9,Darth Vader,2020-11-26 1:29:41,68.55,0,13.16,81.71,CA
9,Darth Vader,2020-11-26 1:30:40,56.02,0,3.6,59.62,CA
3,Obi-Wan Kenobi,2020-11-26 1:30:52,228.75,138.14,40.52,407.41,CA
9,Darth Vader,2020-11-26 1:32:53,101.6,0,14.86,116.46,CA
5,Princess Leia,2020-11-26 1:32:57,52.4,6.99,7.54,66.93,CA
